Loan_ID,Gender,Married,Dependents,Education,Self_Employed,Age,Credit_Score,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Employment_Years,Debt_to_Income,Interest_Rate,Monthly_Payment,Loan_Status
LP10452,Male,Yes,2,Not Graduate,Yes,30,543,2792,1032,900,,,Urban,Business,0,54.96,15.37,12825.14,N
LP10453,Male,No,3+,Graduate,No,25,467,5430,1825,900,240,1,Rural,Business,1,68.12,12.53,10244.3,N
LP10454,Male,Yes,0,Not Graduate,Yes,49,581,6465,220,900,360,1,,Debt Consolidation,3,40.4,16.4,12393.53,N
LP10455,Male,No,1,Not Graduate,,23,,1526,1075,900,240,0,Semiurban,,0,59.17,15.66,12292.3,N
LP10456,Male,,2,Not Graduate,No,27,454,5456,0,900,240,0,Semiurban,Education,0,45.21,12.97,10524.95,Y
LP10457,Female,Yes,3+,Graduate,Yes,25,553,3336,,,,1,Rural,Medical,0,42.49,16.26,12291.68,N
LP10458,Female,No,1,Graduate,Yes,39,533,4055,0,900,120,1,Semiurban,Medical,4,50.18,16.83,15544.97,N
LP10459,Female,No,3+,Not Graduate,No,39,380,2111,361,900,240,1,Rural,Home Purchase,4,,12.56,10263.36,Y
LP10460,Male,No,2,Not Graduate,No,32,518,1526,,900,60,0,Rural,Debt Consolidation,1,50.62,18.53,23114.36,Y
LP10461,Male,Yes,3+,Not Graduate,,21,507,1588,397,900,240,0,Semiurban,Debt Consolidation,2,39.27,11.1,9351.02,Y
LP10462,Female,Yes,2,Graduate,No,24,550,4041,,900,60,1,Semiurban,Business,3,43.76,10.78,19469.58,N
LP10463,,Yes,1,Graduate,Yes,28,600,1000,0,900,180,0,Rural,Debt Consolidation,,42.22,20.12,15886.52,Y
LP10464,Female,Yes,2,Graduate,No,21,461,3518,0,900,60,0,Rural,Debt Consolidation,3,32.23,10.81,19483.01,Y
LP10465,Male,No,0,Not Graduate,Yes,32,373,1346,844,900,,1,Semiurban,Vehicle,0,46.77,9.18,7358.47,Y
LP10466,Male,No,3+,Not Graduate,No,21,588,3853,117,900,180,0,Urban,Debt Consolidation,0,66.95,12.75,11239.53,N
LP10467,Female,Yes,3+,Not Graduate,No,34,553,3732,1293,900,240,0,Semiurban,Medical,3,37.71,18.79,14439.33,N
LP10468,Female,No,2,Not Graduate,,32,445,,1335,,180,1,Urban,,1,51.01,13.72,11816.84,Y
LP10469,Male,No,1,Graduate,Yes,,521,4332,0,900,360,1,Urban,Business,4,42.82,15.15,,N
LP10470,Female,Yes,2,Not Graduate,No,34,473,3446,1672,900,60,0,Rural,Home Improvement,2,38.7,11.63,19852.13,N
LP10471,Male,Yes,3+,Not Graduate,Yes,36,463,,2082,900,60,0,Rural,Home Purchase,,48.97,12.17,20097.4,N
LP10472,Male,Yes,,Not Graduate,No,22,504,1881,1226,900,360,1,Rural,,6,49.69,21.03,15802.87,N
LP10473,Female,No,3+,Graduate,Yes,,582,2669,1115,900,240,1,Semiurban,Vehicle,3,68.59,17.68,13668.56,Y
LP10474,Male,,3+,Graduate,No,22,441,1000,9,900,,0,Rural,Home Purchase,2,36.81,18.31,14104.89,N
LP10475,Female,Yes,1,Graduate,Yes,34,516,3193,354,900,360,0,Urban,Medical,0,62.2,18.74,14108.3,N
LP10476,Female,No,0,Graduate,Yes,32,540,2001,1649,900,360,,Rural,Home Purchase,2,52.59,12.73,9766.22,N
LP10477,Female,No,2,Not Graduate,No,46,477,3349,243,900,240,0,Semiurban,Home Purchase,2,58.84,12.81,10422.6,N
LP10478,Male,No,,,Yes,31,478,3564,0,900,,0,,Home Improvement,5,39.08,12.78,13321.43,Y
LP10479,Female,No,,Graduate,Yes,21,368,1575,198,900,180,1,Semiurban,Home Improvement,3,68.76,15.6,12968.17,Y
LP10480,Male,No,3+,Not Graduate,Yes,31,458,6482,485,900,,0,,Debt Consolidation,3,54.74,16.89,12750.74,N
LP10481,Male,No,0,Not Graduate,No,41,380,3587,709,900,360,,Semiurban,Home Improvement,2,46.53,12.38,9521.59,N
LP10482,Female,Yes,1,Not Graduate,No,26,409,3168,,900,360,0,,Business,1,42.3,18.98,14285.28,N
LP10483,Male,Yes,0,Graduate,Yes,31,,2838,660,,240,0,Urban,Vehicle,3,52.97,11.99,9903.5,Y
LP10484,Female,Yes,1,Not Graduate,Yes,21,543,2480,10,900,120,0,Rural,Business,2,46.85,,14333.33,N
LP10485,Male,No,,Not Graduate,No,43,405,2782,416,900,360,0,Rural,,1,37.13,13.12,10040.28,N
LP10486,Female,Yes,0,Graduate,No,28,482,1376,0,900,240,0,Urban,Medical,,36.73,16.46,12832.92,N
LP10487,Female,Yes,3+,Not Graduate,No,36,459,2383,867,900,120,0,Rural,Home Improvement,4,68.13,14.26,14115.02,N
LP10488,Female,No,3+,Graduate,No,35,,1468,143,900,60,1,Urban,Business,2,24.79,11.08,19604.11,N
LP10489,Female,Yes,,Not Graduate,Yes,35,547,,75,900,,0,Rural,Debt Consolidation,3,32.19,18.22,13725.47,N
LP10490,Female,No,0,Not Graduate,No,38,450,1338,0,900,360,1,Semiurban,Vehicle,1,38.55,12.45,9570.42,N
LP10491,Female,Yes,3+,Not Graduate,No,22,475,2581,1011,900,240,0,Semiurban,,2,52.7,10.98,9277.45,N
LP10492,,No,0,Not Graduate,No,30,500,1279,310,900,240,0,Rural,Home Purchase,3,29.39,7.16,7064.39,N
LP10493,Male,No,3+,Not Graduate,No,47,600,2228,1160,900,360,,Rural,,4,50.8,15.93,12052.03,N
LP10494,Male,No,0,Graduate,No,34,435,1000,0,,360,1,Rural,Medical,0,77.22,12.11,9333.79,N
LP10495,Female,No,0,Not Graduate,No,41,567,3031,1367,,60,1,Urban,Home Purchase,1,50.84,14.93,21377.88,Y
LP10496,Female,No,1,,Yes,41,430,1000,1326,900,60,0,Urban,Home Purchase,0,50.41,11.43,19761.73,N
LP10497,Male,No,3+,Graduate,No,37,600,1476,885,900,60,0,Semiurban,Medical,0,45.85,10.07,19153.35,N
LP10498,Male,No,3+,,No,27,447,1560,606,,360,1,Rural,Home Improvement,2,,15.29,11588.98,Y
LP10499,Male,No,3+,Not Graduate,,21,565,1987,144,900,360,0,Urban,Home Purchase,1,37.68,10.37,8145.31,N
LP10500,Male,No,1,Not Graduate,Yes,41,458,3603,1712,,240,1,Rural,Vehicle,2,32.95,13.87,11106.81,Y
LP10501,,No,1,Graduate,No,,525,1324,0,900,360,1,Rural,Education,0,44.53,14.05,10699.47,N
LP10502,Female,No,0,Not Graduate,Yes,44,,3773,0,900,240,1,Urban,Home Purchase,2,27.56,,11871.06,N
LP10503,Male,Yes,2,Not Graduate,No,21,555,3898,0,900,120,0,,Home Purchase,2,62.11,17.57,15968.35,N
LP10504,Female,No,3+,Not Graduate,Yes,27,400,2484,0,900,360,1,Rural,Education,3,56.81,7.0,5987.72,N
LP10505,Female,,1,Graduate,,25,442,4305,570,900,360,,,,2,35.7,16.96,12801.86,N
LP10506,Male,Yes,2,Graduate,No,48,464,4271,,900,360,0,Semiurban,Medical,0,43.18,9.67,7679.57,N
LP10507,Male,No,3+,Not Graduate,No,34,,5061,864,900,360,0,Rural,Home Purchase,0,27.79,14.7,11164.39,Y
LP10508,Male,No,,Not Graduate,Yes,23,538,2411,0,,60,1,Semiurban,Debt Consolidation,3,47.68,14.54,21194.24,N
LP10509,,Yes,0,Graduate,Yes,47,391,3165,118,900,360,0,Rural,Business,0,31.09,,10970.89,N
LP10510,Female,Yes,0,Graduate,Yes,44,478,3353,861,,180,0,Rural,Education,0,43.79,7.0,8089.45,N
LP10511,Female,No,2,Not Graduate,Yes,42,580,5223,712,,360,0,Semiurban,Medical,0,59.8,12.0,9257.51,Y
LP10512,,Yes,1,Graduate,No,,442,3361,7,900,360,0,Semiurban,Debt Consolidation,1,26.09,14.44,10978.04,N
LP10513,Female,No,2,Not Graduate,Yes,21,522,2144,1428,900,240,0,Semiurban,Vehicle,0,30.25,8.3,7696.86,N
LP10514,Male,Yes,,Not Graduate,No,21,442,4625,733,900,180,0,Rural,,2,40.72,12.89,11322.12,N
LP10515,Female,No,3+,Not Graduate,No,35,483,2251,,,360,0,Rural,Medical,0,44.11,7.0,5987.72,N
LP10516,Male,Yes,1,Graduate,Yes,22,482,1420,1209,900,240,0,Semiurban,Debt Consolidation,1,43.09,13.65,10963.65,N
LP10517,Male,No,3+,,No,33,388,1000,901,900,360,0,Urban,Home Purchase,0,49.87,17.53,13218.91,N
LP10518,Female,Yes,3+,Not Graduate,No,30,532,2430,1289,900,360,1,,Vehicle,5,35.33,11.04,8598.12,N
LP10519,Female,,1,Not Graduate,No,30,391,2273,0,900,360,,Semiurban,Medical,0,54.16,14.14,10763.65,N
LP10520,Male,Yes,1,Graduate,No,44,479,3384,1217,900,360,,Rural,Debt Consolidation,0,44.69,15.34,11625.07,N
LP10521,Female,No,3+,Graduate,No,,496,1416,486,900,240,0,,Debt Consolidation,3,41.63,12.05,9941.17,N
LP10522,Male,Yes,1,Not Graduate,No,22,,6690,2067,,240,1,Semiurban,,0,65.01,17.7,,N
LP10523,Female,,1,Graduate,Yes,47,555,4311,605,900,360,,Semiurban,,4,49.3,8.6,6984.11,N
LP10524,Female,No,,Graduate,Yes,58,401,1862,1871,900,240,1,Semiurban,Home Purchase,1,53.49,11.61,9666.17,N
LP10525,,No,3+,Not Graduate,Yes,39,401,3236,0,900,180,0,Rural,Medical,3,30.6,14.28,12155.45,Y
LP10526,Male,No,1,Not Graduate,No,21,,4344,475,900,60,1,Rural,Home Purchase,1,49.89,10.79,19474.06,N
LP10527,,No,3+,Not Graduate,Yes,52,410,6097,2453,900,,1,Urban,Business,7,75.1,14.76,11691.82,Y
LP10528,Male,No,2,Not Graduate,No,41,486,,420,900,360,1,Urban,Business,0,56.12,9.1,7306.45,Y
LP10529,Male,Yes,2,Not Graduate,No,41,444,2565,,900,60,0,,Business,0,52.07,10.41,19304.41,N
LP10530,Female,Yes,3+,Graduate,No,26,419,4077,,900,360,0,Semiurban,Home Improvement,1,55.39,14.82,11250.56,Y
LP10531,Male,No,2,Not Graduate,No,23,451,2090,497,900,240,1,Semiurban,Home Purchase,0,61.92,15.19,11977.65,N
LP10532,Female,No,1,Graduate,Yes,34,,1000,501,900,180,0,Urban,Education,3,45.93,10.47,9931.86,Y
LP10533,Male,,2,Graduate,No,21,488,1168,,900,360,1,Semiurban,,2,53.3,8.86,7151.13,Y
LP10534,Female,No,3+,,Yes,32,461,6634,1967,900,240,0,Urban,Debt Consolidation,0,58.26,,13132.81,N
LP10535,Female,Yes,0,,No,23,,2698,1075,900,60,1,Rural,,0,49.03,,24005.03,N
LP10536,Female,No,,Not Graduate,No,39,510,1741,923,900,180,1,Rural,Vehicle,3,47.32,19.61,15547.97,N
LP10537,Male,,,Not Graduate,No,36,563,1767,161,900,60,0,Semiurban,Business,4,40.32,17.03,22381.84,Y
LP10538,Male,No,0,Not Graduate,Yes,40,600,4653,1513,900,,,Rural,Medical,,39.07,12.65,20316.88,Y
LP10539,Female,Yes,3+,Not Graduate,No,25,421,2061,0,900,360,0,,Debt Consolidation,2,44.12,18.18,13696.05,N
LP10540,Male,,3+,,No,42,585,1000,1289,900,,0,,Education,0,27.3,15.93,12052.03,N
LP10541,Female,Yes,3+,Not Graduate,Yes,21,,2086,,900,60,1,Rural,Home Improvement,,58.69,20.87,24282.25,N
LP10542,Male,,2,,No,21,424,5122,522,900,360,0,Rural,Vehicle,0,42.22,7.08,6036.16,N
LP10543,Male,No,2,Not Graduate,No,34,,7666,1521,900,360,1,Rural,Education,2,36.59,14.55,11056.82,N
LP10544,Female,Yes,0,Graduate,No,33,389,1000,1670,900,120,0,,Home Improvement,,39.21,20.38,17620.36,N
LP10545,Female,No,3+,Not Graduate,,43,483,1838,0,900,240,1,Rural,Home Purchase,0,63.02,9.64,8471.63,Y
LP10546,Male,Yes,2,Graduate,Yes,39,434,3535,488,900,240,1,Semiurban,Home Improvement,0,,18.2,14028.48,N
LP10547,Female,Yes,1,Graduate,No,42,375,5185,301,900,240,0,Semiurban,Home Improvement,0,35.49,15.29,12044.4,Y
LP10548,,No,,Graduate,No,46,547,2324,112,900,240,,Urban,Medical,2,33.08,15.26,12024.37,N
LP10549,Male,Yes,2,Graduate,No,39,,,782,900,240,0,Urban,Medical,0,45.62,15.45,12151.43,Y
LP10550,Female,Yes,2,Not Graduate,No,25,,2531,,900,,0,Rural,Debt Consolidation,2,40.92,,11502.44,N
LP10551,Male,Yes,0,Not Graduate,,34,480,4416,514,900,360,0,Urban,Debt Consolidation,3,46.06,14.6,11092.66,N
LP10552,Male,No,2,Not Graduate,Yes,21,534,3702,260,900,120,0,Urban,Home Purchase,5,43.95,13.47,,N
LP10553,Male,No,1,Not Graduate,Yes,27,563,4681,376,900,,1,Semiurban,Vehicle,,46.67,13.54,10337.04,N
LP10554,Female,Yes,2,Graduate,No,35,,4875,,900,180,0,Rural,Vehicle,,52.38,15.82,13105.53,N
LP10555,Female,No,1,Not Graduate,,,433,2139,0,900,240,1,Urban,,3,35.96,14.9,11784.66,Y
LP10556,Male,Yes,,Graduate,Yes,44,381,4575,939,900,60,,Semiurban,Home Improvement,3,40.37,11.68,19874.77,N
LP10557,Female,No,3+,Not Graduate,No,31,526,3788,679,,180,,Rural,Home Improvement,1,48.71,15.97,13199.49,Y
LP10558,Male,No,1,Graduate,No,29,463,,827,900,360,1,Rural,Business,3,58.11,19.97,15016.96,N
LP10559,Female,Yes,1,Not Graduate,No,32,,1000,218,900,180,0,Semiurban,Vehicle,1,32.97,7.0,8089.45,N
LP10560,Male,No,1,Not Graduate,No,36,512,1871,423,,240,0,Semiurban,Debt Consolidation,1,60.93,9.74,8530.73,Y
LP10561,Male,No,2,Not Graduate,Yes,43,532,1000,138,900,180,1,Semiurban,Medical,0,44.21,12.58,11139.6,N
LP10562,Female,Yes,1,,No,26,346,5181,825,900,360,0,Rural,Debt Consolidation,1,64.3,10.63,,N
LP10563,Male,,2,Graduate,Yes,21,378,4660,2703,900,240,0,Urban,Vehicle,4,39.55,14.39,11447.51,N
LP10564,Female,Yes,0,Graduate,No,29,400,5837,116,900,240,,Urban,Vehicle,3,51.57,7.97,7511.17,Y
LP10565,Female,Yes,2,Graduate,No,25,600,3933,0,900,180,0,Rural,Education,3,46.08,16.14,13306.26,N
LP10566,Male,No,2,Not Graduate,No,,355,5376,6,900,360,0,,Home Improvement,2,55.32,13.55,,N
LP10567,Female,Yes,2,,No,35,,3277,2195,900,240,,Rural,Debt Consolidation,5,42.08,11.68,9709.73,N
LP10568,Female,No,,Not Graduate,Yes,55,,,286,900,,1,Urban,,0,38.11,15.58,14841.46,N
LP10569,Male,Yes,3+,Not Graduate,,21,,5240,0,900,120,0,,Education,0,67.96,11.68,12746.45,N
LP10570,Female,No,2,Not Graduate,Yes,23,515,4303,0,900,360,1,Semiurban,Education,,28.02,17.8,13416.92,N
LP10571,Female,No,0,Not Graduate,No,40,349,4226,0,900,120,1,Urban,Debt Consolidation,0,41.37,12.79,,N
LP10572,Male,No,2,Not Graduate,Yes,34,502,7082,,900,120,1,Urban,Medical,0,45.63,21.05,18024.11,Y
LP10573,Female,No,1,Graduate,No,27,397,3326,248,900,240,1,Semiurban,Vehicle,0,58.29,18.5,14237.07,N
LP10574,,No,0,Not Graduate,,32,494,2989,195,900,360,1,Rural,Business,2,28.01,12.75,9780.24,N
LP10575,Male,Yes,2,Graduate,No,,326,4510,670,900,,1,Rural,Home Purchase,1,50.09,14.05,10699.47,N
LP10576,Male,No,3+,,No,33,515,2512,1000,900,360,0,Rural,Business,3,51.22,17.22,12991.92,N
LP10577,Female,Yes,2,Not Graduate,Yes,45,600,3181,149,900,360,1,Rural,Home Purchase,2,52.17,17.85,13453.62,N
LP10578,Female,Yes,2,Not Graduate,No,31,,3491,987,900,60,1,Urban,Home Purchase,1,35.44,8.8,18595.28,Y
LP10579,Female,Yes,3+,Graduate,,44,408,4034,952,900,360,,Urban,Home Improvement,5,47.11,,11214.64,N
LP10580,,Yes,3+,Not Graduate,No,41,440,1411,604,900,60,0,Urban,Home Improvement,,38.72,12.19,20106.52,Y
LP10581,Male,,0,Not Graduate,Yes,21,383,2905,1217,900,,0,,Medical,2,55.73,12.04,9285.23,N
LP10582,Female,No,1,Not Graduate,Yes,26,412,1000,1204,900,360,0,Semiurban,Debt Consolidation,,24.93,15.67,11863.63,N
LP10583,Female,Yes,0,Not Graduate,No,35,508,1740,1386,900,180,0,Urban,Medical,3,,,15567.83,Y
LP10584,Male,,2,,No,25,497,4710,803,900,360,1,Urban,Education,2,29.71,16.94,12787.25,N
LP10585,Male,Yes,3+,Graduate,No,35,600,5228,1525,,,1,Rural,Business,0,47.7,12.51,11098.56,N
LP10586,Female,Yes,3+,Not Graduate,Yes,31,485,4683,515,,360,1,,,0,51.47,9.65,7666.38,Y
LP10587,Female,,3+,Graduate,No,39,388,3928,997,900,240,,Rural,Education,5,42.26,12.35,10130.25,N
LP10588,,No,3+,,Yes,45,468,1083,0,900,360,0,Urban,Business,1,46.97,15.29,11588.98,N
LP10589,Male,No,,Not Graduate,No,21,451,3167,1364,900,120,1,Rural,Education,3,44.8,11.96,12891.58,N
LP10590,Male,No,3+,Not Graduate,No,36,449,4441,804,900,360,1,,Debt Consolidation,0,55.07,10.87,8482.62,N
LP10591,Male,Yes,2,Graduate,No,44,323,,1902,900,240,0,Rural,Home Improvement,0,52.69,15.13,,N
LP10592,,No,3+,Not Graduate,No,,560,5666,842,900,240,1,Rural,,4,65.68,16.28,12710.74,N
LP10593,Female,Yes,1,Graduate,No,25,497,1000,710,900,120,,Urban,Home Purchase,0,40.92,13.82,13876.74,N
LP10594,Male,Yes,1,Graduate,No,40,421,2660,0,900,240,1,Semiurban,Home Improvement,,60.28,11.96,9884.69,N
LP10595,Female,No,3+,Not Graduate,No,40,508,1369,881,900,180,0,Rural,Home Purchase,1,59.45,,15833.27,N
LP10596,Male,No,1,Graduate,Yes,30,513,,329,,60,0,Urban,Home Purchase,2,41.15,16.6,22174.2,N
LP10597,Female,No,3+,Not Graduate,No,21,541,1708,51,900,,0,Semiurban,Debt Consolidation,1,54.67,9.87,7811.82,N
LP10598,Female,No,2,Not Graduate,No,25,,2454,1495,900,180,0,Urban,Business,4,46.52,13.31,11571.37,N
LP10599,Female,No,2,Not Graduate,No,47,,1832,483,900,360,,Semiurban,Home Purchase,0,49.49,7.0,5987.72,N
LP10600,Male,No,2,Not Graduate,Yes,46,523,2561,1252,900,,0,Urban,Home Purchase,0,34.13,10.76,8408.1,N
LP10601,Male,No,2,Graduate,No,24,482,5550,0,900,180,,Rural,Business,1,50.47,14.26,,N
LP10602,Male,Yes,2,Not Graduate,Yes,22,493,2334,0,900,240,0,Rural,Education,1,55.14,14.49,11513.39,N
LP10603,Male,No,2,Not Graduate,Yes,34,368,2848,346,900,60,1,Semiurban,Vehicle,0,,17.87,22790.48,N
LP10604,Female,,,Not Graduate,No,38,407,3732,533,900,360,1,Rural,Medical,4,37.48,11.88,9174.46,N
LP10605,Female,Yes,2,Not Graduate,No,25,445,2037,0,900,240,0,Rural,Business,0,60.69,13.25,10704.88,N
LP10606,Female,Yes,2,Graduate,No,39,436,2576,1971,900,360,1,Semiurban,Home Purchase,1,,,8105.08,N
LP10607,Female,No,,Graduate,No,48,452,1987,196,900,180,1,,Home Purchase,2,47.44,12.05,10830.48,Y
LP10608,,,0,Not Graduate,No,36,465,4644,923,900,360,,Urban,Home Purchase,2,54.1,17.62,,N
LP10609,Male,Yes,1,Graduate,No,24,,5316,,,360,0,Semiurban,Business,5,45.36,16.88,12743.43,N
LP10610,Female,Yes,2,Graduate,No,44,524,3889,817,900,360,,Rural,Vehicle,2,45.24,14.87,11286.49,N
LP10611,Female,No,0,Graduate,Yes,32,511,4587,693,900,360,0,,Home Improvement,4,60.53,15.26,11567.34,Y
LP10612,Female,No,0,Graduate,No,35,511,3850,1180,900,,1,Semiurban,,0,34.15,13.41,10245.02,N
LP10613,Male,Yes,3+,,No,21,457,3479,0,900,60,1,Semiurban,Debt Consolidation,1,47.5,16.22,21991.59,N
LP10614,Male,No,2,Not Graduate,No,34,389,,0,900,240,,Rural,Home Improvement,0,29.43,12.21,10041.85,N
LP10615,Male,No,0,Not Graduate,No,32,504,2181,1092,900,120,0,Urban,Debt Consolidation,4,46.89,10.73,12260.35,N
LP10616,Male,Yes,3+,Graduate,No,25,,1294,1339,900,120,1,Semiurban,Debt Consolidation,0,50.7,,15836.22,N
LP10617,Female,Yes,3+,Not Graduate,Yes,29,427,3891,1306,900,360,0,Rural,Debt Consolidation,0,58.3,15.67,11863.63,N
LP10618,,No,3+,Graduate,Yes,,500,4310,652,900,360,0,Rural,Home Improvement,1,36.0,10.57,8279.79,N
LP10619,Female,Yes,2,,Yes,31,510,2451,828,900,240,,Semiurban,Debt Consolidation,2,44.63,16.26,12697.19,N
LP10620,,Yes,2,Not Graduate,Yes,32,539,4071,603,900,240,0,,Medical,4,,12.25,10067.08,N
LP10621,Male,No,3+,Not Graduate,No,21,470,4393,783,900,360,1,Semiurban,Vehicle,0,21.62,16.01,12110.07,N
LP10622,Female,No,0,Graduate,No,,496,2905,2087,900,240,0,Rural,Medical,3,51.85,15.97,12501.05,N
LP10623,Female,No,3+,Not Graduate,Yes,46,432,,744,900,120,0,Rural,,1,48.75,20.68,17800.69,N
LP10624,Male,Yes,0,Graduate,,55,307,1557,1709,900,360,1,Semiurban,,2,,11.68,9036.43,N
LP10625,Male,,2,Not Graduate,No,28,411,,1049,900,60,1,Rural,Home Purchase,4,30.78,12.79,20381.14,N
LP10626,Male,No,,Graduate,Yes,49,501,1054,1616,900,240,1,Rural,Home Improvement,3,,13.01,10550.59,Y
LP10627,Male,No,1,Graduate,No,27,485,2369,633,,180,1,Urban,Debt Consolidation,,47.32,10.2,9781.86,N
LP10628,Female,No,1,Not Graduate,No,,471,2938,1229,,360,0,,Home Purchase,1,,11.32,8789.23,N
LP10629,Male,No,2,Not Graduate,No,,511,1000,57,900,360,0,Rural,Medical,3,57.44,12.75,9780.24,N
LP10630,Female,,1,,,28,568,4619,1550,900,,0,Semiurban,Debt Consolidation,1,34.35,14.92,11322.44,N
LP10631,Female,,3+,Not Graduate,Yes,42,411,3655,1880,900,360,1,Semiurban,,,62.15,,8530.13,N
LP10632,Female,No,3+,,No,23,497,5831,0,,,1,Semiurban,Home Purchase,0,48.89,7.0,6977.69,N
LP10633,Male,No,0,Not Graduate,No,36,600,3881,2693,900,240,0,Semiurban,Business,,43.83,16.66,,N
LP10634,Female,No,2,Graduate,No,23,597,5862,0,900,240,0,Rural,Debt Consolidation,0,66.23,13.56,10905.25,N
LP10635,Female,No,0,Not Graduate,Yes,,563,2913,383,900,180,0,Semiurban,Education,3,47.0,14.59,12344.51,N
LP10636,Male,No,2,,Yes,37,460,3972,0,900,180,1,Urban,Debt Consolidation,4,38.75,15.99,13212.03,Y
LP10637,Female,No,2,Not Graduate,No,27,510,2604,0,900,180,0,Rural,Medical,0,23.78,10.97,10212.42,N
LP10638,Female,,3+,Graduate,No,24,533,4824,745,900,360,0,Urban,Debt Consolidation,,46.13,10.09,7958.07,N
LP10639,Male,No,3+,Not Graduate,,26,563,,473,900,240,0,Semiurban,Medical,4,43.07,15.99,12514.55,N
LP10640,Female,No,2,Not Graduate,No,36,502,5063,,900,120,0,Semiurban,Home Improvement,4,41.16,13.64,13779.83,N
LP10641,,Yes,0,Graduate,No,24,471,2202,1060,900,180,1,Rural,Home Purchase,2,54.24,9.07,9165.91,N
LP10642,,Yes,3+,Not Graduate,No,27,382,,2442,900,240,0,Semiurban,Vehicle,2,31.41,,9351.02,N
LP10643,Male,No,2,Graduate,Yes,35,494,1000,2044,900,360,,Rural,Business,3,,,10019.15,N
LP10644,Female,No,1,,No,,487,2460,893,900,360,1,Urban,Business,0,45.56,11.55,8946.97,N
LP10645,Male,Yes,2,Graduate,Yes,23,491,1282,224,900,240,0,Semiurban,,1,29.67,18.7,,N
LP10646,Female,Yes,3+,Not Graduate,Yes,32,395,3711,0,900,60,0,Rural,Debt Consolidation,0,,17.0,22367.32,N
LP10647,Female,,0,Graduate,No,42,571,2701,,900,60,0,Rural,Education,6,30.39,,23163.65,N
LP10648,,Yes,0,Not Graduate,No,28,509,4432,117,900,180,1,Semiurban,Home Improvement,0,56.34,15.22,12732.17,N
LP10649,Female,Yes,3+,Not Graduate,Yes,32,435,3482,725,900,360,0,Urban,Home Purchase,3,43.65,13.19,10089.63,N
LP10650,Male,Yes,0,Graduate,No,21,375,,0,,,,Rural,Education,3,46.99,20.6,16207.05,N
LP10651,Male,No,,Not Graduate,No,22,555,4858,1625,900,60,0,Rural,Debt Consolidation,4,40.57,8.35,18399.88,Y
LP10652,Male,Yes,2,Not Graduate,No,47,420,3402,1349,900,180,1,Rural,Education,0,38.63,12.0,10801.51,Y
LP10653,Male,Yes,2,Not Graduate,No,,500,3290,,900,360,0,Rural,Home Improvement,4,33.09,17.56,13240.9,N
LP10654,Male,No,0,Not Graduate,No,49,447,,1285,900,360,0,Rural,Vehicle,2,45.44,10.94,,N
LP10655,Female,No,3+,Graduate,No,49,435,3642,1159,900,180,0,Urban,Education,0,43.75,13.7,11804.82,N
LP10656,Male,No,,Graduate,,35,519,4103,2028,900,60,0,Urban,Home Purchase,0,33.37,7.0,,N
LP10657,Female,No,,Not Graduate,No,,486,3779,,900,180,0,,Home Improvement,2,38.82,,15733.58,N
LP10658,Male,,1,Graduate,No,27,,7768,0,900,60,1,Rural,Vehicle,2,47.93,11.24,19676.07,N
LP10659,,No,3+,Not Graduate,No,31,391,3424,331,900,360,0,Rural,Home Purchase,0,31.65,11.87,9167.55,N
LP10660,Male,No,1,Not Graduate,Yes,41,500,2088,486,900,360,0,Rural,Home Improvement,2,17.78,17.63,,Y
LP10661,Male,No,3+,Not Graduate,No,29,446,5105,119,900,360,0,Semiurban,Business,1,71.95,11.96,9229.81,N
LP10662,Male,Yes,1,Not Graduate,No,33,325,4149,695,900,240,0,Rural,Home Improvement,0,53.71,10.46,8961.25,N
LP10663,Male,No,1,Not Graduate,Yes,24,585,,324,900,,0,Semiurban,Debt Consolidation,3,56.02,14.6,,N
LP10664,Female,No,3+,Not Graduate,Yes,22,600,2308,0,900,240,0,Rural,Debt Consolidation,,,,11270.21,Y
LP10665,Female,No,0,Graduate,Yes,21,522,,,900,360,1,,Business,1,62.81,17.78,13402.24,N
LP10666,,No,1,Not Graduate,Yes,21,383,3089,828,900,360,,Rural,Home Purchase,0,57.68,,11114.17,N
LP10667,Female,Yes,2,Not Graduate,No,38,487,2491,506,900,180,1,Urban,Education,2,66.37,,,N
LP10668,Male,Yes,3+,Not Graduate,Yes,38,440,2827,,900,360,0,Urban,Home Improvement,0,,18.95,14263.15,Y
LP10669,Male,Yes,0,Not Graduate,No,33,,1489,528,900,360,0,Urban,Business,3,45.43,13.13,,Y
LP10670,Female,No,1,Not Graduate,No,45,417,4048,0,,180,0,Rural,Medical,1,59.51,19.5,15475.23,N
LP10671,Female,No,2,,,28,458,3621,330,,60,,Semiurban,Home Improvement,,57.39,12.89,20427.12,N
LP10672,Male,No,2,Not Graduate,Yes,,462,,,900,240,1,Rural,Debt Consolidation,2,,17.82,13765.26,N
LP10673,Male,Yes,2,Graduate,No,21,395,2609,915,900,,1,Urban,Business,0,26.24,16.13,12609.16,N
LP10674,Female,No,3+,Not Graduate,No,44,513,4083,491,900,360,1,Semiurban,Debt Consolidation,1,35.79,,8118.48,N
LP10675,Female,No,2,Not Graduate,No,36,428,4673,,,120,1,Urban,Home Purchase,2,69.46,15.06,14553.23,N
