Loan_ID,Gender,Married,Dependents,Education,Self_Employed,Age,Credit_Score,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Employment_Years,Debt_to_Income,Interest_Rate,Monthly_Payment,Loan_Status
LP000431,Female,Yes,0,Not Graduate,No,40,581,9570,4696,292,180,1,Rural,Education,10,0.09,5.25,2347.32,Y
LP000432,Male,No,0,Graduate,No,21,623,4187,0,104,120,1,Rural,Home Purchase,3,0.48,8.16,1270.62,N
LP000433,Male,No,0,Not Graduate,Yes,39,698,3381,1386,55,120,1,Semiurban,Debt Consolidation,8,0.37,6.45,623.12,Y
LP000434,Male,Yes,0,Not Graduate,No,39,726,6729,0,201,240,1,Urban,Education,9,0.33,3.85,1202.19,N
LP000435,Male,Yes,3+,Graduate,,58,669,3126,401,221,,1,Semiurban,Home Purchase,0,0.28,5.93,,N
LP000436,Male,Yes,1,Graduate,Yes,28,628,2199,5368,102,360,1,Semiurban,Medical,5,0.38,7.52,714.6,Y
LP000437,Female,Yes,2,Graduate,No,48,744,10153,0,95,360,1,Urban,Debt Consolidation,4,0.11,5.8,557.42,Y
LP000438,Male,Yes,2,Not Graduate,No,31,589,5402,11717,123,360,1,Semiurban,Debt Consolidation,8,0.23,7.25,839.08,Y
LP000439,Female,,0,Graduate,No,32,,7224,6094,253,,0,Urban,Home Improvement,6,0.29,7.78,,N
LP000440,Male,No,1,Not Graduate,No,38,616,4236,0,78,360,1,Rural,Home Purchase,6,0.19,8.26,586.54,Y
LP000441,Female,Yes,2,Graduate,No,37,652,7987,2434,476,240,1,Semiurban,Medical,0,0.36,5.12,3173.03,Y
LP000442,Female,Yes,1,Graduate,No,37,710,5356,0,22,360,1,Semiurban,Home Purchase,2,0.47,6.31,136.32,N
LP000443,Male,No,0,Not Graduate,No,39,657,14295,0,60,360,1,Urban,Education,7,0.37,7.16,405.65,Y
LP000444,Male,No,1,Graduate,No,52,574,5904,0,,360,1,Urban,Debt Consolidation,10,0.14,9.13,,Y
LP000445,Female,No,2,Graduate,No,35,700,4328,1985,127,360,1,Semiurban,Home Purchase,5,0.29,3.5,570.29,N
LP000446,Male,Yes,1,Graduate,No,32,627,9607,527,168,360,0,Urban,Home Purchase,11,0.15,6.0,1007.24,N
LP000447,Male,No,2,Graduate,No,23,739,4113,770,82,120,1,Rural,Home Purchase,12,0.1,8.24,1005.32,Y
LP000448,Male,Yes,3+,Not Graduate,No,27,650,7155,2552,130,180,1,Semiurban,Vehicle,4,0.45,9.67,1370.86,N
LP000449,Male,Yes,1,Graduate,No,39,545,6113,0,76,240,1,Urban,Business,9,0.16,7.84,628.15,N
LP000450,Male,,0,Not Graduate,No,21,814,5277,0,105,180,1,Urban,Home Improvement,0,0.11,3.5,750.63,N
LP000451,Female,No,1,Graduate,No,29,573,4621,381,137,60,1,Urban,Home Purchase,19,0.33,8.74,2826.64,Y
LP000452,Male,No,3+,Not Graduate,Yes,50,638,9760,0,164,360,,Rural,Debt Consolidation,0,0.07,6.53,1039.83,Y
LP000453,Male,No,0,Graduate,No,31,724,5734,0,195,360,1,Urban,Debt Consolidation,7,0.37,6.96,1292.11,Y
LP000454,Female,No,3+,Not Graduate,No,31,651,5000,1195,122,120,1,Semiurban,Home Purchase,5,0.27,6.51,1385.91,Y
LP000455,Female,Yes,0,Not Graduate,No,23,706,3278,1939,166,360,1,Urban,Home Purchase,9,0.07,6.76,1077.78,N
LP000456,Female,No,1,Graduate,,42,709,2671,3207,53,360,0,Rural,Home Purchase,5,0.61,5.28,293.65,N
LP000457,,Yes,3+,Not Graduate,No,24,811,9601,0,95,240,1,Semiurban,Debt Consolidation,13,0.21,4.58,605.13,Y
LP000458,Male,Yes,2,Not Graduate,No,,730,4212,2145,106,120,1,Semiurban,Medical,11,0.11,4.13,1079.76,N
LP000459,Female,Yes,0,Graduate,No,36,484,3670,650,90,360,1,Urban,Debt Consolidation,0,0.12,8.63,700.33,N
LP000460,Female,Yes,0,Not Graduate,No,39,663,2239,0,,360,1,Semiurban,Home Improvement,,0.3,4.65,,N
LP000461,Female,No,0,Graduate,No,21,658,9769,0,64,60,1,Urban,Business,12,0.49,7.3,1276.35,N
LP000462,Female,Yes,3+,Graduate,No,53,634,4009,1428,249,360,1,Rural,Home Improvement,5,0.27,9.78,2144.78,Y
LP000463,Male,No,2,Not Graduate,No,41,673,1500,695,139,360,0,Semiurban,Debt Consolidation,2,0.25,7.27,950.11,N
LP000464,Female,No,0,Graduate,No,32,721,9775,1963,93,360,1,Urban,Education,7,0.19,5.67,538.01,N
LP000465,Male,Yes,3+,Graduate,No,31,607,1983,14178,302,180,1,Urban,Business,10,0.11,8.84,3034.41,Y
LP000466,Male,Yes,1,Graduate,Yes,36,714,2736,17715,254,360,0,Urban,Home Improvement,,0.2,5.49,1440.59,Y
LP000467,Male,Yes,2,Graduate,No,54,568,3224,845,133,180,1,Semiurban,Medical,6,0.35,6.43,1153.46,Y
LP000468,Male,Yes,0,Graduate,No,21,774,2228,858,96,360,1,Urban,Home Purchase,1,0.36,4.07,462.2,Y
LP000469,Male,Yes,0,Not Graduate,No,25,,3965,4094,35,180,1,Urban,Business,13,0.41,7.89,332.26,Y
LP000470,Male,No,0,Graduate,No,33,645,1574,0,45,120,1,Urban,Home Improvement,1,0.23,9.62,585.25,Y
LP000471,Male,Yes,1,Not Graduate,Yes,40,672,5214,1596,367,120,1,Rural,Home Purchase,4,0.14,6.71,4206.53,Y
LP000472,Female,Yes,2,Graduate,No,39,690,8890,7960,201,240,,Urban,Medical,0,0.37,3.5,1165.72,N
LP000473,Female,Yes,1,Graduate,No,39,780,7274,1649,114,,1,Urban,Home Purchase,0,0.4,6.59,,N
LP000474,Male,No,0,Graduate,No,41,757,2286,1196,54,180,1,Semiurban,Vehicle,8,0.32,6.85,480.85,Y
LP000475,Male,Yes,2,Not Graduate,No,26,653,3220,1369,189,240,0,Rural,Home Improvement,6,0.3,5.75,1326.94,N
LP000476,Female,Yes,3+,Graduate,Yes,46,728,3085,0,97,360,1,Rural,Debt Consolidation,8,0.46,6.38,605.47,Y
LP000477,Female,Yes,1,Not Graduate,Yes,37,627,4068,0,93,120,1,Urban,Debt Consolidation,0,,8.62,1159.04,N
LP000478,Male,Yes,2,Graduate,No,26,647,7929,952,25,360,1,Urban,Home Purchase,8,0.19,10.15,222.17,N
LP000479,,No,2,Graduate,No,38,668,12924,0,185,180,1,Urban,Business,12,0.09,4.84,1447.6,N
LP000480,Male,Yes,0,Not Graduate,Yes,32,720,16222,0,234,180,1,Semiurban,Business,3,0.11,4.12,1744.97,Y
LP000481,Male,No,3+,Graduate,No,40,578,4056,1883,147,360,0,Semiurban,Vehicle,12,0.4,7.66,1044.0,N
LP000482,Female,Yes,1,Not Graduate,No,36,630,6421,606,146,360,1,Urban,Home Improvement,5,0.29,7.25,995.98,Y
LP000483,Male,Yes,1,Graduate,Yes,34,719,3165,2202,56,360,0,Rural,Debt Consolidation,5,0.29,5.2,307.5,N
LP000484,Female,Yes,0,Graduate,No,27,669,2884,307,,360,1,Semiurban,Debt Consolidation,4,0.19,5.12,,N
LP000485,Male,Yes,2,Not Graduate,No,21,728,9457,2123,78,180,1,Urban,Home Purchase,7,0.07,7.38,717.76,Y
LP000486,Female,No,2,Not Graduate,No,59,719,2417,0,68,180,0,Rural,Medical,14,0.2,5.49,555.26,N
LP000487,Female,No,0,Graduate,No,26,571,4804,2119,220,,1,Semiurban,Home Purchase,4,0.23,8.84,,Y
LP000488,Male,Yes,1,Graduate,,35,740,5704,0,102,120,1,Urban,Home Purchase,3,0.1,4.98,1080.87,Y
LP000489,Male,Yes,2,Graduate,No,46,571,3956,4260,48,360,1,Rural,Home Improvement,13,0.19,7.18,325.17,Y
LP000490,Female,Yes,1,Graduate,No,32,569,12264,10017,73,60,1,Urban,Business,7,0.07,7.4,1459.3,Y
LP000491,Male,Yes,,Graduate,No,21,624,6609,0,148,360,1,Rural,Business,5,0.33,6.74,958.94,Y
LP000492,Male,Yes,0,Graduate,No,32,673,2870,1096,86,360,1,Rural,Business,2,0.31,5.72,500.23,Y
LP000493,Male,Yes,2,Graduate,No,27,701,3939,3399,273,180,0,Rural,Home Purchase,10,0.52,5.75,2267.02,Y
LP000494,Male,Yes,3+,Graduate,No,36,614,3512,586,47,360,1,Urban,Home Purchase,7,0.33,5.53,267.75,Y
LP000495,Female,No,,Graduate,No,32,648,2937,6902,127,180,0,Semiurban,Debt Consolidation,6,0.29,7.99,1212.95,N
LP000496,Female,Yes,0,Graduate,No,59,723,3891,950,84,360,1,Urban,Vehicle,10,0.3,5.75,490.2,N
LP000497,Male,Yes,0,Not Graduate,No,37,706,6270,0,109,360,1,Urban,Business,,0.11,5.76,636.79,N
LP000498,Male,Yes,0,Graduate,No,28,806,4079,0,78,360,1,Urban,Education,9,0.36,3.5,350.25,Y
LP000499,Male,Yes,1,Not Graduate,No,43,714,5490,0,138,360,0,Semiurban,Medical,8,0.4,6.82,901.5,Y
LP000500,Male,Yes,1,Graduate,No,33,668,1574,0,137,360,1,Urban,Business,8,0.1,6.08,828.44,Y
LP000501,Male,No,1,Graduate,No,35,646,2545,0,224,360,0,Rural,Home Purchase,14,0.48,6.43,1405.54,N
LP000502,Male,Yes,,Not Graduate,No,38,725,3173,2462,103,120,0,Semiurban,Medical,2,0.34,4.98,1091.47,Y
LP000503,,No,1,Graduate,No,35,675,3176,516,254,120,0,Rural,Home Purchase,8,0.2,6.01,2821.2,N
LP000504,Male,Yes,0,Graduate,No,38,662,6600,3833,100,60,1,Urban,Home Purchase,11,0.11,8.21,2037.7,Y
LP000505,Male,No,3+,Graduate,No,30,681,18354,0,126,360,1,Rural,Debt Consolidation,3,0.19,6.98,836.59,Y
LP000506,,No,1,Graduate,No,21,654,7284,1059,358,360,0,Rural,Vehicle,13,0.29,6.94,2367.37,N
LP000507,Female,No,0,Not Graduate,,37,604,5964,1201,133,360,1,Semiurban,Education,12,0.42,7.1,893.8,Y
LP000508,Female,Yes,1,Graduate,No,37,712,2854,0,157,180,1,Urban,Education,2,0.51,5.36,1271.19,Y
LP000509,Female,No,0,Graduate,No,40,528,9517,1305,241,,1,Semiurban,Home Improvement,6,0.16,10.53,,Y
LP000510,Female,No,1,Graduate,No,35,663,3226,0,83,120,1,Semiurban,Home Purchase,0,0.21,6.94,961.14,Y
LP000511,Male,Yes,0,Graduate,Yes,45,828,3941,2674,49,180,1,Semiurban,Home Purchase,2,,3.5,350.29,Y
LP000512,Male,No,3+,Graduate,No,36,708,7161,1785,63,180,0,Semiurban,Home Improvement,5,0.23,5.76,523.5,N
LP000513,Male,Yes,2,Not Graduate,No,28,648,3171,0,153,240,1,Urban,Debt Consolidation,5,0.34,7.93,1273.1,Y
LP000514,Female,Yes,0,Not Graduate,No,21,667,5049,4752,94,360,1,Urban,Medical,7,0.28,7.16,635.52,N
LP000515,Female,Yes,3+,Graduate,No,42,619,4235,2059,89,120,1,Rural,Home Purchase,9,0.1,6.23,998.39,Y
LP000516,Female,No,0,Graduate,No,22,622,6335,1884,234,360,1,Rural,Medical,11,0.3,6.46,1472.89,Y
LP000517,Male,Yes,0,Not Graduate,No,43,633,7019,0,93,360,1,Semiurban,Home Improvement,22,0.31,7.02,619.98,Y
LP000518,Male,Yes,1,Not Graduate,,42,576,5773,0,107,360,1,Urban,Vehicle,9,0.21,10.59,985.98,Y
LP000519,Female,Yes,2,Graduate,,46,657,2805,0,128,240,1,Semiurban,Education,10,0.16,7.11,1000.85,Y
LP000520,Male,Yes,2,Graduate,No,24,,3819,390,64,360,1,Rural,Education,4,0.17,5.11,347.88,Y
LP000521,,No,3+,Not Graduate,No,30,724,7519,2372,269,360,1,Semiurban,Home Purchase,0,0.42,5.22,1480.43,Y
LP000522,Male,No,0,Not Graduate,No,23,704,5898,0,109,120,0,Urban,Vehicle,5,0.45,5.73,1195.4,N
LP000523,Female,No,0,Graduate,No,36,670,16752,1289,111,180,0,Rural,Home Purchase,4,0.17,8.01,1061.41,N
LP000524,Male,No,0,Graduate,No,40,720,2414,0,155,360,1,Urban,Vehicle,15,0.43,6.18,947.32,Y
LP000525,Female,Yes,0,Graduate,No,37,675,2728,0,206,180,1,Urban,Home Purchase,7,0.34,7.69,1931.95,Y
LP000526,Male,Yes,,Graduate,Yes,33,660,2380,846,135,180,1,Semiurban,Home Purchase,1,0.14,7.21,1229.32,Y
LP000527,Female,Yes,0,Graduate,No,21,633,4306,0,156,360,1,Semiurban,Home Purchase,10,0.07,7.74,1116.53,N
LP000528,Male,Yes,0,Graduate,No,41,650,7704,4199,92,360,1,Rural,Debt Consolidation,0,0.11,7.5,643.28,Y
LP000529,Male,Yes,2,Not Graduate,No,40,745,10738,3675,138,360,1,Semiurban,Business,18,0.38,5.51,784.41,Y
LP000530,Male,No,1,Graduate,No,21,631,10670,4503,77,180,1,Rural,Vehicle,13,0.22,6.85,,N
LP000531,,Yes,,Graduate,,27,673,4312,0,145,360,1,Urban,Home Purchase,0,0.39,5.16,792.63,N
LP000532,Female,Yes,2,Graduate,No,37,619,10237,1541,224,180,1,Rural,Debt Consolidation,14,0.14,4.17,1676.05,Y
LP000533,Male,Yes,0,Not Graduate,,29,726,2408,2200,139,360,1,Urban,Home Purchase,4,0.34,5.43,783.13,N
LP000534,Male,Yes,2,Graduate,No,21,682,7822,1564,193,,0,Urban,Home Purchase,14,0.47,6.35,,N
LP000535,Male,Yes,0,Graduate,No,36,733,2964,0,124,,1,Rural,Vehicle,3,0.29,6.95,,Y
LP000536,Male,Yes,1,Graduate,No,21,802,3204,4545,164,360,1,Semiurban,Home Improvement,13,0.27,7.81,1181.72,Y
LP000537,Male,Yes,0,Not Graduate,No,41,619,6256,3066,133,360,1,Semiurban,Medical,0,0.17,5.45,750.99,Y
LP000538,Male,Yes,1,Graduate,Yes,29,731,3565,2715,157,180,1,Urban,Home Purchase,11,0.25,4.49,1200.24,Y
LP000539,Female,,0,Not Graduate,,45,574,2789,0,151,360,0,Rural,Home Purchase,13,0.15,7.54,1059.95,Y
LP000540,Male,No,2,Not Graduate,No,50,,7515,1798,352,60,0,Rural,Business,0,0.49,7.81,7105.33,N
LP000541,Male,No,0,Graduate,No,21,659,5911,1865,61,180,1,Urban,Business,2,0.47,7.62,569.65,Y
LP000542,Male,Yes,1,Not Graduate,No,,732,6211,982,163,360,1,Urban,Business,6,0.29,5.98,975.17,Y
LP000543,Male,No,2,Graduate,No,37,692,3854,0,108,120,1,Urban,Debt Consolidation,7,0.17,7.31,1271.29,Y
LP000544,Female,Yes,1,Graduate,No,32,699,9932,0,59,120,1,Semiurban,Home Purchase,5,0.48,5.99,654.72,Y
LP000545,Male,Yes,1,Not Graduate,No,46,770,4045,0,86,360,0,Urban,Medical,8,0.24,3.5,386.18,N
LP000546,Male,Yes,0,Graduate,No,40,610,8142,3527,140,360,0,Urban,Home Purchase,11,0.17,6.68,901.53,N
LP000547,Female,Yes,0,Not Graduate,No,45,678,2913,9713,178,180,1,Semiurban,Home Purchase,5,0.33,5.86,1488.64,N
LP000548,Female,Yes,1,Not Graduate,No,34,744,4615,4593,187,,0,Rural,Home Improvement,5,0.26,7.02,,N
LP000549,Male,No,0,Graduate,No,34,643,6357,1759,56,360,1,Urban,Education,6,0.43,7.25,382.02,Y
LP000550,Male,Yes,0,Graduate,,39,745,5200,666,34,360,0,Urban,Home Purchase,15,0.34,4.24,167.06,Y
LP000551,Male,Yes,1,Graduate,No,28,701,1500,0,70,180,0,Rural,Education,9,0.35,8.17,675.84,N
LP000552,Female,Yes,1,Not Graduate,No,23,576,6191,0,107,180,1,Semiurban,Education,0,0.28,,1090.36,Y
LP000553,Male,Yes,0,Graduate,No,40,645,5309,0,186,360,1,Semiurban,Debt Consolidation,10,0.3,7.34,1280.22,N
LP000554,Male,No,0,Not Graduate,No,40,793,8904,0,103,60,0,Urban,Business,14,0.42,6.8,2029.82,Y
LP000555,Male,Yes,2,Graduate,No,43,641,6867,1548,70,360,1,Semiurban,Home Improvement,4,0.11,9.06,566.26,Y
LP000556,Female,No,1,Graduate,No,37,708,2896,394,66,180,1,Rural,Debt Consolidation,11,0.34,7.36,606.59,Y
LP000557,Male,No,0,Graduate,No,24,683,3318,0,55,360,1,Urban,Education,3,0.22,8.44,420.57,N
LP000558,Male,Yes,,Graduate,No,44,745,1500,2575,120,360,,Urban,Vehicle,3,0.39,5.24,661.9,Y
LP000559,Male,Yes,0,Graduate,No,21,611,2578,785,33,120,1,Urban,Home Purchase,16,0.11,8.64,411.63,Y
LP000560,Male,Yes,2,Graduate,No,31,611,4374,0,89,360,1,Urban,Home Improvement,5,0.38,8.14,661.76,N
LP000561,Male,Yes,,Not Graduate,Yes,43,721,2607,1089,86,360,0,Urban,Debt Consolidation,1,0.21,6.96,569.85,Y
LP000562,Male,No,0,Not Graduate,No,33,727,2074,0,60,360,1,Rural,Home Improvement,8,0.16,5.57,343.31,N
LP000563,Female,No,2,Graduate,No,29,651,2330,0,39,360,1,Semiurban,Home Improvement,4,0.18,6.65,250.37,Y
LP000564,Male,Yes,3+,Graduate,No,40,642,6645,0,140,120,0,Urban,Education,0,0.39,6.69,,N
LP000565,Female,No,0,Graduate,Yes,36,667,3449,1837,86,,0,Urban,Home Purchase,5,0.24,6.42,,N
LP000566,Female,Yes,3+,Graduate,No,22,756,6140,5236,223,120,1,Urban,Home Improvement,11,0.26,3.5,2205.15,Y
LP000567,Male,Yes,2,Not Graduate,No,21,706,4806,224,104,,1,Rural,Home Purchase,7,0.08,7.62,,Y
LP000568,Female,No,0,Graduate,No,26,633,2078,777,147,240,0,Rural,Home Purchase,8,0.12,6.62,1106.4,N
LP000569,Female,Yes,2,Graduate,No,47,631,5546,783,118,360,1,Urban,Vehicle,1,0.18,6.82,770.84,Y
LP000570,Male,Yes,0,Not Graduate,No,34,707,5470,769,100,360,1,Semiurban,Debt Consolidation,15,0.17,6.96,662.62,Y
LP000571,Male,Yes,0,Not Graduate,No,30,777,4643,0,249,240,0,Semiurban,Debt Consolidation,4,0.42,3.74,1475.0,N
LP000572,Male,No,1,Graduate,No,23,511,4974,0,154,360,1,Semiurban,Education,9,0.18,9.74,1321.97,Y
LP000573,Female,No,0,Not Graduate,No,39,758,5298,0,269,360,1,Rural,Medical,6,0.29,4.61,1380.62,Y
LP000574,Male,Yes,3+,Graduate,,40,717,8140,1079,156,360,1,Urban,Business,18,0.09,6.52,988.08,N
LP000575,Female,Yes,3+,Not Graduate,No,39,711,1840,525,121,360,0,Rural,Home Improvement,15,0.12,8.49,929.53,N
LP000576,Male,No,2,Not Graduate,No,23,568,3378,0,130,360,1,Rural,Home Purchase,9,0.51,4.78,680.49,N
LP000577,Male,,1,Graduate,No,21,684,14957,0,336,120,1,Urban,Debt Consolidation,8,,6.83,3871.87,N
LP000578,Male,Yes,0,Not Graduate,No,27,789,18394,1959,80,360,1,Semiurban,Medical,12,0.41,4.9,424.58,Y
LP000579,Male,Yes,1,Graduate,No,21,602,3748,2545,50,360,0,Rural,Vehicle,7,0.37,6.51,316.36,N
LP000580,Male,No,1,Graduate,Yes,21,597,4419,2370,108,360,1,Rural,Home Purchase,6,0.24,5.7,626.83,N
LP000581,Male,Yes,0,Not Graduate,No,25,784,1535,0,,180,1,Semiurban,Business,12,0.2,4.54,,N
LP000582,Male,Yes,3+,Graduate,No,31,724,4799,3373,59,,1,Urban,Debt Consolidation,7,,5.25,,Y
LP000583,Male,Yes,0,Graduate,No,50,710,5924,0,115,120,1,Urban,Home Improvement,,0.27,5.0,1219.75,Y
LP000584,Male,Yes,0,Graduate,No,30,695,9311,0,49,360,1,Rural,Debt Consolidation,1,0.11,5.54,279.45,Y
LP000585,Male,Yes,0,Graduate,Yes,31,706,6843,0,148,180,1,Urban,Home Purchase,5,0.24,8.96,1497.59,Y
LP000586,Male,Yes,0,Graduate,No,39,693,3330,596,97,180,1,Rural,Vehicle,1,0.34,6.77,859.44,Y
LP000587,Male,Yes,0,Graduate,No,33,783,1733,1583,,180,1,Rural,Home Improvement,4,0.43,6.31,,Y
LP000588,Male,No,1,Graduate,No,30,635,7566,0,115,240,1,Urban,Home Purchase,7,0.24,11.76,1247.06,Y
LP000589,Male,Yes,1,Graduate,No,31,728,3227,484,149,240,0,Rural,Home Improvement,1,0.21,6.64,1123.22,N
LP000590,Male,,0,Graduate,No,30,732,2901,542,212,360,1,Semiurban,Home Purchase,8,,4.31,1050.37,N
LP000591,Male,Yes,0,Graduate,No,27,655,2623,0,152,180,1,Urban,Debt Consolidation,7,,10.15,1647.38,Y
LP000592,Female,Yes,0,Not Graduate,No,34,748,5808,2600,,240,0,Rural,Debt Consolidation,18,0.16,5.25,,N
LP000593,Male,Yes,3+,Graduate,No,36,595,4258,4507,99,360,1,Rural,Debt Consolidation,4,0.26,6.52,627.05,Y
LP000594,Male,No,1,Graduate,No,46,707,2403,0,99,180,1,Semiurban,Home Purchase,0,0.23,6.1,840.78,Y
LP000595,Female,No,1,Graduate,No,31,619,3972,3535,193,360,1,Urban,Medical,0,0.07,6.75,,Y
LP000596,Female,Yes,0,Graduate,No,43,790,6289,0,229,240,1,Rural,Home Purchase,6,0.19,5.1,1523.98,Y
LP000597,Male,No,0,Graduate,No,25,694,2524,676,133,120,1,Urban,Home Purchase,5,0.27,4.93,1406.13,Y
LP000598,Male,Yes,0,Graduate,No,39,721,4638,1343,195,60,1,Semiurban,Vehicle,9,0.39,4.11,3600.91,Y
LP000599,Male,Yes,3+,Graduate,No,39,630,2084,531,207,360,1,Urban,Home Purchase,13,0.25,8.99,1664.08,Y
LP000600,Female,Yes,3+,Graduate,No,54,730,4531,0,134,120,1,Semiurban,Home Purchase,6,0.19,5.44,1450.27,Y
LP000601,Female,Yes,2,Graduate,No,24,674,4346,2449,140,180,1,Rural,Business,9,0.32,4.79,,Y
LP000602,Female,Yes,2,Graduate,Yes,42,750,3354,7978,156,240,1,Semiurban,Medical,5,0.34,7.04,1213.21,Y
LP000603,Female,No,0,Graduate,No,24,601,9404,1976,196,360,1,Semiurban,Home Purchase,14,0.44,7.41,1358.4,N
LP000604,Female,Yes,3+,Graduate,Yes,31,674,9981,5548,86,120,1,Rural,Home Purchase,17,0.52,6.38,971.27,Y
LP000605,Female,Yes,0,Not Graduate,Yes,41,740,6239,1253,142,360,1,Semiurban,Home Purchase,12,0.21,3.66,650.39,Y
LP000606,Male,Yes,0,Graduate,No,29,724,2421,0,117,360,0,Semiurban,Medical,11,0.16,3.94,554.54,N
LP000607,Male,No,0,Not Graduate,No,21,742,6628,0,117,120,1,Semiurban,Home Purchase,6,0.25,5.81,1287.8,Y
LP000608,Male,No,0,Graduate,No,21,631,1905,426,69,60,1,Semiurban,Home Purchase,6,0.54,8.6,1418.97,Y
LP000609,Female,Yes,2,Graduate,Yes,38,717,3955,0,164,360,0,Rural,Home Purchase,17,0.16,5.56,937.36,Y
LP000610,,Yes,0,Graduate,No,23,759,1500,0,69,180,1,Urban,Home Purchase,,0.09,6.51,601.44,Y
LP000611,Male,No,1,Graduate,No,27,649,4238,0,107,120,0,Semiurban,Home Improvement,6,,8.07,1302.17,N
LP000612,Male,Yes,3+,Graduate,,41,689,4421,678,155,360,,Semiurban,Home Improvement,5,0.29,6.43,972.58,N
LP000613,Male,Yes,,Graduate,No,45,755,5863,2130,81,360,1,Urban,Business,0,0.16,4.98,433.84,Y
LP000614,Male,Yes,1,Graduate,No,24,674,8668,0,100,360,1,Rural,Home Improvement,4,0.26,5.48,566.53,Y
LP000615,Female,No,1,Graduate,No,36,614,6262,4719,194,240,1,Urban,Vehicle,8,0.58,4.35,1211.69,Y
LP000616,Male,Yes,2,Not Graduate,No,34,591,9275,1808,128,180,1,Semiurban,Home Purchase,4,0.36,7.18,1163.42,Y
LP000617,Male,Yes,,Graduate,No,49,718,9209,4387,86,360,1,Rural,Business,8,0.12,3.5,386.18,Y
LP000618,Male,Yes,1,Graduate,No,43,,3820,405,146,120,0,Urban,Debt Consolidation,0,0.39,9.18,1863.72,Y
LP000619,Male,Yes,0,Not Graduate,No,36,735,13682,498,114,240,0,Urban,Home Purchase,17,0.21,4.84,742.31,N
LP000620,Male,Yes,2,Graduate,No,42,752,10256,6620,85,360,0,Semiurban,Education,6,0.11,6.53,538.94,Y
LP000621,Male,No,1,Graduate,No,35,648,3369,2256,90,120,1,Semiurban,Home Improvement,9,0.12,6.7,1031.11,Y
LP000622,Male,Yes,0,Not Graduate,No,42,429,2842,0,134,360,1,Rural,Home Purchase,8,0.29,10.63,1238.79,N
LP000623,Male,Yes,2,Graduate,No,35,703,8033,972,96,360,1,Semiurban,Home Purchase,6,0.26,5.65,554.15,Y
LP000624,Female,Yes,0,Graduate,No,39,638,6760,0,93,60,1,Semiurban,Home Purchase,11,0.3,8.39,1903.11,Y
LP000625,Male,Yes,0,Graduate,No,,648,8287,3096,71,60,1,Rural,Home Improvement,18,0.29,5.75,1364.39,Y
LP000626,Male,No,,Graduate,,30,772,3822,3241,282,360,1,Semiurban,Debt Consolidation,5,0.25,8.16,2100.76,Y
LP000627,Female,Yes,3+,Graduate,No,37,781,1883,9995,123,360,0,Urban,Education,11,0.35,3.5,552.32,N
LP000628,Male,Yes,0,Graduate,No,42,710,2102,0,130,360,1,Semiurban,Home Purchase,6,0.37,3.99,619.89,Y
LP000629,Male,Yes,0,Graduate,No,35,624,2699,0,245,180,1,Urban,Vehicle,0,0.31,9.18,2511.26,N
LP000630,Female,Yes,0,Graduate,No,27,672,2549,0,259,180,1,Rural,Debt Consolidation,9,0.18,7.2,2357.02,Y
LP000631,Male,Yes,3+,Graduate,No,42,601,3801,0,132,180,1,Rural,Debt Consolidation,,0.37,7.82,1247.78,Y
LP000632,Female,Yes,0,Graduate,No,53,,7795,399,61,180,1,Semiurban,Home Purchase,4,0.32,7.65,570.69,Y
LP000633,Male,Yes,1,Not Graduate,No,37,686,12578,5363,74,120,1,Urban,Debt Consolidation,0,0.23,8.22,906.45,Y
LP000634,Female,No,1,Graduate,No,51,747,1500,441,132,360,1,Semiurban,Medical,3,0.32,7.32,906.75,Y
LP000635,Male,No,1,Graduate,No,39,688,2683,0,71,360,1,Semiurban,Home Improvement,9,0.21,7.47,494.98,Y
LP000636,Male,No,1,Graduate,No,32,745,5934,1509,43,60,1,Rural,Home Purchase,1,0.3,5.63,823.93,Y
LP000637,Male,Yes,0,Graduate,No,21,637,7540,504,65,120,1,Urban,Debt Consolidation,6,0.28,8.94,821.28,Y
LP000638,Female,Yes,2,Graduate,No,34,682,7019,3383,110,180,0,Urban,Home Improvement,3,0.1,7.21,1001.67,Y
LP000639,Male,No,2,Graduate,No,43,746,7503,0,77,180,1,Urban,Education,13,0.14,3.5,550.46,Y
LP000640,Male,No,2,Not Graduate,Yes,42,691,3824,4098,289,360,0,Urban,Home Improvement,2,0.34,6.55,1836.19,N
LP000641,Male,No,,Graduate,No,52,769,7370,0,63,180,1,Urban,Home Improvement,2,0.2,4.47,480.98,Y
LP000642,Male,No,0,Graduate,No,43,706,5229,3089,78,180,0,Semiurban,Home Purchase,7,0.29,,678.61,Y
LP000643,Female,Yes,1,Graduate,No,23,718,2430,745,183,360,,Semiurban,Business,4,0.28,6.12,1111.34,N
LP000644,Male,Yes,3+,Not Graduate,Yes,29,679,1500,0,104,240,1,Urban,Home Purchase,6,0.28,7.68,849.3,N
LP000645,Male,No,0,Graduate,No,21,728,2879,569,,360,1,Urban,Home Purchase,12,0.21,5.65,,Y
LP000646,Female,Yes,,Not Graduate,Yes,35,702,5786,718,102,180,1,Rural,Home Improvement,7,0.3,7.84,965.37,Y
LP000647,Male,Yes,3+,Graduate,No,28,717,14551,782,66,120,0,Semiurban,Business,6,0.08,4.85,695.2,N
