Loan_ID,Gender,Married,Dependents,Education,Self_Employed,Age,Credit_Score,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Purpose,Employment_Years,Debt_to_Income,Interest_Rate,Monthly_Payment,Loan_Status
LP00427,Female,Yes,3+,Graduate,No,28,729,9680,2783,700,360,1,Rural,Home Improvement,7,14.8,7.82,5048.79,Y
LP00428,Female,Yes,2,Graduate,No,31,657,10779,721,700,360,1,Semiurban,Home Improvement,12,29.04,4.67,3617.85,Y
LP00429,Male,Yes,2,Graduate,No,54,757,8811,2147,700,180,1,Semiurban,Vehicle,9,21.34,6.52,6105.45,Y
LP00430,Female,Yes,2,Graduate,No,44,792,4616,1679,700,360,1,Rural,,8,14.4,4.67,3617.85,Y
LP00431,Male,Yes,1,Graduate,No,40,764,11527,477,700,240,0,Urban,Vehicle,8,34.55,5.38,4767.89,Y
LP00432,Female,No,0,Graduate,No,32,682,6525,106,700,240,0,Semiurban,Debt Consolidation,5,25.67,6.77,5330.87,Y
LP00433,Female,Yes,0,Not Graduate,No,52,825,5612,832,700,240,1,Urban,Vehicle,0,23.14,5.01,4623.56,Y
LP00434,Male,Yes,1,Graduate,No,40,781,4421,1530,700,360,1,Semiurban,Home Improvement,6,22.66,8.05,5160.77,Y
LP00435,Male,Yes,0,Graduate,No,44,758,4215,1087,700,240,0,Semiurban,Vehicle,3,14.96,5.53,4827.08,Y
LP00436,,Yes,1,Graduate,No,25,650,7003,876,700,240,1,Rural,Home Purchase,7,25.45,9.39,6474.72,Y
LP00437,Male,Yes,1,Not Graduate,Yes,46,829,11328,361,700,180,1,Semiurban,Business,7,34.48,4.68,5419.57,Y
LP00438,Female,No,3+,Graduate,No,30,700,9820,2169,,360,1,Semiurban,Medical,7,23.46,5.49,3970.13,Y
LP00439,Male,Yes,1,Graduate,No,27,842,8078,998,700,180,1,Urban,Home Purchase,7,25.78,7.02,6299.63,Y
LP00440,,No,1,Graduate,No,34,741,4669,2425,700,180,,Rural,Home Improvement,10,32.4,7.48,6481.13,Y
LP00441,Female,Yes,1,Graduate,Yes,43,728,5180,0,700,360,1,Urban,Home Improvement,1,26.28,7.5,4894.5,Y
LP00442,Female,Yes,1,Not Graduate,No,45,765,7065,2794,700,360,0,Rural,Debt Consolidation,0,33.85,3.0,2951.23,N
LP00443,Male,Yes,2,Not Graduate,No,36,758,3837,1478,700,360,1,Urban,Education,1,6.48,7.65,4966.6,N
LP00444,Female,Yes,0,Graduate,No,42,744,4959,3290,700,240,1,Urban,Vehicle,3,11.67,10.07,6787.65,Y
LP00445,Female,No,3+,Graduate,No,30,754,7025,1673,700,240,1,Urban,Home Purchase,12,24.87,6.35,5157.38,Y
LP00446,Male,No,0,Graduate,No,35,793,6646,3431,700,180,1,Semiurban,,16,18.13,6.15,5963.88,Y
LP00447,Female,No,3+,Graduate,,39,762,5504,0,662,120,1,Semiurban,Debt Consolidation,1,20.04,5.64,7230.45,Y
LP00448,Male,Yes,0,Graduate,No,41,717,8289,3235,700,240,1,Urban,Vehicle,9,5.78,6.66,5285.16,Y
LP00449,Male,Yes,1,Not Graduate,No,36,745,9419,2123,700,180,1,Semiurban,Education,0,24.04,7.08,6323.15,Y
LP00450,Male,Yes,0,Graduate,No,37,735,11279,4645,700,240,1,Urban,Business,16,27.29,6.41,5181.99,Y
LP00451,Female,Yes,0,Not Graduate,No,21,751,7235,2938,700,240,1,Urban,Vehicle,4,19.79,6.56,5243.77,Y
LP00452,,Yes,2,Graduate,No,31,726,5496,1693,700,360,1,Semiurban,Medical,4,15.64,8.27,5268.71,Y
LP00453,Female,No,0,Graduate,No,31,743,11442,1459,700,120,1,Urban,Home Improvement,6,17.48,4.18,7147.2,Y
LP00454,Male,Yes,2,Graduate,No,37,725,6463,546,700,240,1,Rural,Education,10,22.05,5.97,5002.91,Y
LP00455,Female,,3+,Graduate,No,41,835,7700,4437,700,180,1,,Home Improvement,10,32.3,7.02,6299.63,Y
LP00456,Male,Yes,2,Not Graduate,No,,759,5824,2773,700,240,,Rural,Medical,9,32.09,4.74,4519.74,Y
LP00457,Female,Yes,0,Not Graduate,No,21,754,11730,1052,700,180,1,Urban,Vehicle,1,10.5,8.8,7016.82,Y
LP00458,Female,Yes,2,Graduate,No,42,786,8232,1961,700,360,1,Semiurban,Vehicle,14,22.81,5.57,4005.32,Y
LP00459,Male,No,0,Graduate,No,34,766,11750,1523,700,240,1,Semiurban,Vehicle,4,18.12,5.66,4878.69,Y
LP00460,Female,Yes,1,Graduate,No,37,735,6458,4343,700,360,1,Urban,Medical,18,7.96,7.08,4694.79,Y
LP00461,Male,Yes,1,Graduate,Yes,34,741,5286,3100,700,360,1,Semiurban,Home Purchase,4,13.17,7.67,4976.24,Y
LP00462,Male,Yes,2,Graduate,No,36,729,6116,915,700,180,1,Rural,Debt Consolidation,5,18.22,7.22,,Y
LP00463,Male,No,0,Graduate,No,44,839,6237,269,700,240,0,Urban,Business,6,20.23,4.02,4249.24,Y
LP00464,Female,No,0,Graduate,No,42,724,6634,4845,700,60,,Urban,Home Improvement,11,34.07,6.64,13742.25,Y
LP00465,Male,Yes,2,Not Graduate,No,38,749,9636,2283,700,120,0,Rural,Debt Consolidation,10,17.95,6.83,8066.4,Y
LP00466,Male,Yes,3+,Graduate,Yes,38,742,5417,5066,700,360,0,Semiurban,Debt Consolidation,6,23.75,5.55,3996.51,N
LP00467,Female,Yes,0,Not Graduate,No,44,710,11741,1445,700,360,1,Urban,Home Improvement,12,21.41,7.9,5087.64,Y
LP00468,Male,No,1,Graduate,No,47,763,2693,1725,700,360,1,Semiurban,,2,14.37,7.22,4761.0,Y
LP00469,Female,Yes,2,Graduate,No,30,725,9987,0,,120,1,Semiurban,Home Purchase,4,28.74,7.63,,Y
LP00470,Female,No,3+,Graduate,No,33,741,10783,1892,700,120,0,Semiurban,Education,4,26.43,5.12,7465.71,Y
LP00471,Male,Yes,2,Graduate,No,38,773,7888,515,700,180,1,Urban,Debt Consolidation,2,5,6.19,5979.09,Y
LP00472,Female,Yes,1,Graduate,No,36,785,7499,3537,700,360,1,Rural,Debt Consolidation,10,28.8,7.84,5058.49,Y
LP00473,Male,No,1,Not Graduate,No,26,810,11045,1980,700,240,1,Urban,Business,9,14.68,8.46,6057.05,Y
LP00474,Female,Yes,2,Graduate,No,42,650,7113,2041,700,180,1,Rural,Business,7,25.13,5.66,5779.19,Y
LP00475,Female,Yes,0,Graduate,No,43,709,,115,700,360,1,Urban,Medical,8,29.22,4.33,3476.44,Y
LP00476,Male,Yes,0,Graduate,No,28,788,9318,1500,700,180,1,Semiurban,Home Purchase,11,18.94,5.23,5619.79,N
LP00477,Male,Yes,0,Graduate,No,32,742,3538,1305,700,240,1,Urban,Medical,8,,5.55,4835.0,Y
LP00478,Male,No,0,Graduate,No,47,725,4631,298,700,240,1,Semiurban,,3,25.79,7.59,5677.74,Y
LP00479,Female,No,2,Graduate,No,43,813,6590,3731,700,360,1,Urban,Business,8,35.64,6.09,4237.44,Y
LP00480,Male,No,2,Graduate,No,34,736,7691,2115,700,120,1,Semiurban,Education,4,28.91,8.52,8686.49,Y
LP00481,Female,Yes,1,Graduate,No,46,784,7228,1617,700,60,1,Urban,Medical,9,28.17,8.4,14327.86,Y
LP00482,Male,Yes,1,Not Graduate,No,37,758,7295,2175,700,240,,Semiurban,Vehicle,9,21.07,9.15,6365.77,Y
LP00483,Male,Yes,3+,Graduate,No,50,828,7054,1944,700,240,1,Rural,Vehicle,4,43.87,7.54,5656.29,Y
LP00484,Female,No,0,Graduate,No,50,729,3678,558,700,120,0,Urban,,14,11.7,4.37,7210.9,Y
LP00485,Male,Yes,0,Not Graduate,Yes,33,765,8818,5166,700,180,0,Semiurban,Home Improvement,13,15.64,9.32,7233.73,Y
LP00486,Male,No,0,Not Graduate,Yes,41,702,9982,4361,700,120,1,Urban,Debt Consolidation,13,12.13,4.88,7383.6,Y
LP00487,,Yes,0,Graduate,No,39,847,8013,2197,700,360,1,Rural,Education,7,18.07,9.81,6044.95,Y
LP00488,Male,Yes,0,Graduate,No,38,780,11015,2158,700,180,,Semiurban,Education,7,24.11,5.92,5876.79,Y
LP00489,Male,Yes,2,Not Graduate,No,31,706,12615,3077,700,360,0,Semiurban,Home Improvement,,12.01,7.19,4746.78,Y
LP00490,,Yes,1,Not Graduate,No,56,784,8215,590,700,180,1,Semiurban,Medical,4,17.92,7.83,,Y
LP00491,Female,Yes,2,Graduate,Yes,37,763,5856,4360,,120,1,Semiurban,Education,5,25.44,5.02,,Y
LP00492,Female,Yes,3+,,No,38,816,8111,4204,700,180,1,Semiurban,Home Purchase,14,29.96,7.88,6641.16,Y
LP00493,Male,Yes,1,Graduate,No,35,771,7125,3503,700,180,1,Rural,Vehicle,8,29.74,4.73,5437.6,Y
LP00494,Female,Yes,3+,Graduate,Yes,37,760,6771,2508,700,360,1,Semiurban,Business,14,15.61,4.69,3626.26,N
LP00495,Male,Yes,0,Graduate,Yes,36,713,12029,323,700,360,0,Urban,Debt Consolidation,6,34.24,7.93,5102.23,Y
LP00496,Female,Yes,1,Graduate,No,29,733,9245,559,700,240,1,Urban,Medical,,14.67,5.45,4795.46,Y
LP00497,Male,Yes,0,Graduate,No,41,714,6089,2941,700,120,1,Urban,Education,6,31.85,6.82,8062.8,Y
LP00498,Male,Yes,0,Graduate,No,40,762,5579,3305,700,360,1,Urban,Business,11,20.77,7.04,4675.94,Y
LP00499,Female,No,3+,Graduate,Yes,26,799,11758,3125,700,360,1,Semiurban,Home Improvement,8,30.76,7.06,4685.36,Y
LP00500,Male,Yes,0,Graduate,No,39,771,8461,1520,700,240,1,Urban,Education,14,14.72,9.28,6424.68,Y
LP00501,Female,Yes,3+,Graduate,Yes,48,788,7096,0,700,240,0,Semiurban,Home Improvement,16,13.63,6.61,5264.44,Y
LP00502,Male,No,0,Graduate,No,40,803,7591,3777,700,360,1,Rural,Business,7,15.24,7.46,,Y
LP00503,Female,Yes,2,Graduate,No,41,798,6386,3200,700,60,1,Semiurban,Education,,16.44,5.56,13390.21,Y
LP00504,Female,Yes,0,Graduate,No,57,721,8270,3165,700,360,1,Rural,Home Purchase,11,26.6,5.71,4067.24,Y
LP00505,Female,Yes,3+,Graduate,No,37,722,9128,3439,700,240,1,Urban,Medical,11,19.23,6.04,5031.18,Y
LP00506,Male,No,0,Graduate,No,37,780,6922,4041,700,360,1,Urban,Education,13,24.35,7.49,4889.71,Y
LP00507,Male,Yes,0,Graduate,No,48,695,6793,1294,700,180,1,Rural,Vehicle,7,27.89,7.45,6469.21,Y
LP00508,Female,Yes,2,Not Graduate,No,50,677,3288,2409,700,360,1,Urban,Education,7,25.18,6.12,4251.01,Y
LP00509,Male,Yes,1,Graduate,No,40,685,8587,2139,700,360,1,Urban,Home Improvement,0,17.24,8.02,5146.12,Y
LP00510,,Yes,1,Graduate,Yes,38,775,3096,2211,700,180,1,Rural,Debt Consolidation,12,30.04,9.29,7221.13,Y
LP00511,Male,Yes,3+,Graduate,No,38,771,7491,1089,700,360,1,Semiurban,Education,13,12.38,6.96,4638.33,Y
LP00512,Male,Yes,2,Graduate,No,45,772,9224,1853,700,180,1,Urban,Home Improvement,9,30.63,3.0,4834.07,Y
LP00513,Female,Yes,1,Graduate,Yes,44,775,4376,1255,700,120,1,Urban,Medical,12,11.93,5.08,7451.99,Y
LP00514,Female,Yes,0,Graduate,No,38,705,12635,1028,700,360,0,Semiurban,Business,8,18.21,6.75,4540.19,Y
LP00515,Male,Yes,1,Graduate,No,27,801,8119,1623,700,360,1,Semiurban,Business,8,33.29,6.54,4442.91,Y
LP00516,Female,No,1,Graduate,No,41,678,6920,3607,700,360,1,Semiurban,Home Purchase,13,11.01,7.79,5034.25,Y
LP00517,Male,Yes,1,Graduate,Yes,55,723,7455,,700,360,1,Urban,Debt Consolidation,6,28.92,8.28,5273.64,Y
LP00518,Female,Yes,0,Graduate,No,29,816,11139,0,700,240,1,Semiurban,Business,7,25.59,4.26,4338.38,Y
LP00519,Female,Yes,1,Not Graduate,Yes,29,776,2500,1042,700,180,0,Semiurban,Home Improvement,6,24.4,9.12,7149.92,Y
LP00520,Male,Yes,1,Graduate,No,25,712,8441,2845,700,360,1,Urban,Debt Consolidation,9,11.42,3.65,3202.22,Y
LP00521,Female,No,0,Graduate,No,43,793,9721,,700,120,1,Semiurban,Education,8,21.31,4.03,7097.14,Y
LP00522,Male,Yes,0,Graduate,,37,729,7303,838,700,360,1,Semiurban,Medical,7,27.22,8.92,5592.11,Y
LP00523,Female,Yes,2,Graduate,No,53,761,8986,1149,700,180,1,Rural,Debt Consolidation,7,17.3,7.14,6346.71,Y
LP00524,Female,Yes,3+,Graduate,No,29,755,2500,3153,700,240,1,Urban,Business,5,13.56,8.52,6083.63,Y
LP00525,Male,Yes,2,Graduate,No,54,755,8959,3699,700,240,1,Rural,Home Purchase,8,24.65,5.61,4858.8,Y
LP00526,,No,2,Graduate,No,34,823,7693,530,700,360,1,Semiurban,Education,12,27.51,5.45,3952.59,Y
LP00527,Female,Yes,3+,Graduate,No,37,671,7486,1674,,360,1,Semiurban,Vehicle,8,16.32,6.45,4401.48,Y
LP00528,Female,Yes,1,Not Graduate,No,32,,5452,985,700,180,1,Urban,Home Purchase,2,29.05,,6063.17,N
LP00529,Female,Yes,1,Graduate,No,38,786,11152,1192,700,240,1,Semiurban,Home Improvement,2,27.34,5.35,4756.1,Y
LP00530,Male,Yes,0,Graduate,No,,793,9737,0,700,180,1,Semiurban,Vehicle,10,,6.17,5971.48,Y
LP00531,Male,Yes,3+,Graduate,No,45,731,9778,1842,700,360,1,Semiurban,Home Improvement,13,31.41,5.53,3987.71,Y
LP00532,Male,Yes,1,Graduate,No,,682,9513,,700,240,1,Semiurban,Debt Consolidation,10,36.87,8.01,5859.44,Y
LP00533,Male,Yes,0,Graduate,No,29,690,2500,1184,700,120,1,Semiurban,Business,12,12.8,5.39,7558.74,Y
LP00534,Male,Yes,1,Graduate,No,49,730,9359,1270,700,240,1,Semiurban,Home Improvement,12,8.94,7.47,5626.32,Y
LP00535,Male,Yes,3+,Graduate,No,32,776,2500,3001,700,360,1,Semiurban,Medical,10,17.28,7.94,5107.1,N
LP00536,Male,Yes,1,Graduate,No,24,712,3968,1032,700,180,1,Urban,Home Improvement,4,11.6,8.81,7020.97,Y
LP00537,Female,Yes,2,Graduate,No,34,729,9061,336,700,120,1,Urban,Home Purchase,8,30.14,5.97,7760.89,Y
LP00538,Male,Yes,0,Not Graduate,No,37,688,8439,1232,,180,1,Semiurban,Home Purchase,1,25.23,6.85,6233.24,N
LP00539,Male,Yes,0,Graduate,No,33,821,8656,5239,700,240,1,Rural,,12,27.65,5.76,4918.58,Y
LP00540,Male,Yes,2,Graduate,No,36,826,9225,1171,700,180,1,Semiurban,Vehicle,7,,5.37,5671.41,Y
LP00541,Male,Yes,3+,Graduate,No,44,694,6206,5128,700,240,1,Urban,Home Purchase,9,5,8.62,6128.03,Y
LP00542,Male,No,2,Not Graduate,Yes,32,663,6375,1965,700,240,1,Semiurban,Vehicle,2,15.09,7.54,5656.29,Y
LP00543,Female,No,3+,Graduate,No,38,,8221,3282,700,180,1,Urban,Business,4,18.7,5.26,5630.83,Y
LP00544,Female,Yes,2,Graduate,No,30,770,6643,2794,700,360,,Semiurban,Home Purchase,14,22.15,6.92,4619.57,Y
LP00545,Male,Yes,1,Not Graduate,No,42,802,5110,3362,700,180,1,Semiurban,Business,10,9.16,5.8,5831.63,Y
LP00546,Female,Yes,0,Graduate,No,37,778,3087,4932,700,60,1,Urban,Home Improvement,11,15.58,8.04,14206.88,Y
LP00547,Female,Yes,0,Graduate,No,35,757,3783,439,700,180,1,Semiurban,Education,8,9.19,7.51,6493.07,N
LP00548,Female,Yes,0,Graduate,No,43,728,7397,3627,700,180,1,Rural,Home Purchase,6,25.51,6.85,6233.24,Y
LP00549,Female,No,0,Not Graduate,Yes,28,794,5508,557,,180,1,Urban,Business,13,10.37,6.66,6159.49,Y
LP00550,Female,Yes,2,Graduate,No,27,731,10540,2403,700,120,1,Semiurban,Medical,2,20.8,6.93,8102.36,Y
LP00551,Male,No,3+,Not Graduate,No,36,761,5454,2091,700,240,1,Semiurban,Home Improvement,6,14.88,6.32,5145.1,Y
LP00552,Male,No,0,Graduate,No,41,713,6735,3241,700,240,1,Semiurban,Education,8,18.7,5.21,4701.28,Y
LP00553,Male,Yes,1,Graduate,Yes,38,719,7575,342,700,240,0,Semiurban,Vehicle,14,34.42,5.28,4728.65,Y
LP00554,Female,No,1,Graduate,No,23,761,8729,1411,700,180,1,Urban,Business,8,16.47,6.26,6005.78,Y
LP00555,Male,Yes,0,Not Graduate,No,35,725,9940,0,700,180,1,Rural,Home Purchase,6,27.08,8.04,6705.74,Y
LP00556,Male,Yes,3+,Graduate,Yes,43,783,5477,1836,700,120,1,Semiurban,Education,4,20.09,5.33,7538.01,Y
LP00557,Male,No,2,Not Graduate,No,42,794,7441,,700,180,1,Semiurban,Home Purchase,7,15.03,4.04,5191.86,Y
LP00558,Male,Yes,2,Not Graduate,No,24,733,9430,1364,700,360,1,Semiurban,Debt Consolidation,2,18.41,5.71,4067.24,Y
LP00559,Female,No,3+,Graduate,No,28,745,10603,3563,700,60,1,Urban,Education,8,13.2,6.29,13627.55,Y
LP00560,Female,Yes,2,Graduate,No,38,850,4415,1196,700,180,1,Semiurban,Home Purchase,1,31.23,6.12,5952.48,Y
LP00561,Male,Yes,2,Graduate,No,26,696,11120,19,700,360,1,Semiurban,Business,12,22.66,7.73,5005.21,Y
LP00562,Male,Yes,0,Graduate,No,47,737,12850,185,700,180,1,Urban,Business,3,12.92,6.81,6217.68,Y
LP00563,Female,Yes,0,Graduate,Yes,35,754,4046,0,700,120,1,Semiurban,Education,6,8.11,3.0,6759.25,Y
LP00564,Female,Yes,1,Graduate,No,34,774,7042,2538,700,360,1,Urban,Debt Consolidation,3,25.06,3.48,3135.5,Y
LP00565,Male,Yes,0,Graduate,No,46,784,9957,1188,700,180,1,Urban,Education,1,15.19,7.05,6311.38,Y
LP00566,Male,Yes,1,Graduate,No,31,756,8801,5557,700,60,1,Urban,Home Improvement,8,27.09,6.76,13781.71,Y
LP00567,Female,Yes,0,Graduate,No,44,711,9930,1699,700,360,1,Rural,Vehicle,5,20.98,7.23,4765.74,Y
LP00568,Female,No,2,Graduate,No,44,740,4046,2049,700,360,1,Urban,Home Purchase,9,7.15,7.11,4708.94,Y
LP00569,Female,No,3+,Not Graduate,Yes,32,726,4935,1023,700,180,1,Urban,Education,12,22.37,6.61,6140.16,Y
LP00570,Male,Yes,2,Not Graduate,No,42,719,8175,907,700,180,1,Rural,Home Improvement,4,29.03,3.87,5132.33,Y
LP00571,Female,Yes,1,Not Graduate,No,29,824,9693,2341,700,180,1,Urban,Home Purchase,5,15.4,6.23,5994.33,Y
LP00572,Male,Yes,1,Not Graduate,No,42,766,6814,1590,700,360,1,Rural,,9,24.16,7.18,4742.04,Y
LP00573,Male,No,3+,Graduate,Yes,,785,2500,4312,700,120,1,Semiurban,Debt Consolidation,11,19.74,8.1,8529.96,Y
LP00574,Female,Yes,0,Not Graduate,No,38,770,11401,337,700,360,1,Rural,Home Purchase,8,22.52,7.36,4827.57,Y
LP00575,Female,No,2,Graduate,No,36,835,9325,2003,700,180,1,Semiurban,Debt Consolidation,4,10.57,9.16,7166.65,Y
LP00576,Male,Yes,2,Graduate,No,32,819,8010,3052,700,180,1,Urban,Debt Consolidation,17,10.96,6.3,6021.05,Y
LP00577,Male,Yes,,Graduate,Yes,50,752,11181,3485,700,240,1,Semiurban,Medical,10,26.79,7.16,5494.52,Y
LP00578,Male,Yes,0,Graduate,No,50,683,2500,3480,700,240,1,Urban,Home Purchase,7,12.43,4.64,4481.62,Y
LP00579,Male,No,3+,Graduate,Yes,30,700,3134,1336,700,240,1,Urban,Education,13,26.0,10.08,6792.3,Y
LP00580,Male,Yes,0,Not Graduate,No,55,728,6835,561,700,180,1,Semiurban,Medical,5,15.64,4.15,5230.59,Y
LP00581,Male,,0,Graduate,Yes,48,722,6386,1593,700,120,1,Urban,Business,6,26.48,8.04,8507.73,Y
LP00582,Male,Yes,0,Graduate,No,34,726,9255,0,700,180,1,Rural,Education,0,14.73,5.44,5697.32,Y
LP00583,Female,Yes,0,Not Graduate,No,,708,10406,2170,700,240,1,Urban,Medical,13,9.7,6.36,5161.48,Y
LP00584,Male,No,2,Graduate,No,30,733,6964,2534,700,360,1,Urban,Medical,5,21.29,4.3,3464.1,Y
LP00585,Female,Yes,2,Not Graduate,No,50,775,4351,2278,700,360,1,Urban,Home Improvement,6,17.3,5.46,3956.97,Y
LP00586,Male,No,2,Graduate,No,45,817,10039,1299,700,360,1,Rural,Medical,8,23.25,8.08,5175.44,Y
LP00587,Male,Yes,1,Not Graduate,No,33,814,8957,3133,700,360,1,Semiurban,Home Purchase,4,22.21,5.43,3943.83,Y
LP00588,Male,Yes,0,Graduate,No,,756,8369,1529,700,240,1,Urban,Education,16,24.86,8.63,6132.48,Y
LP00589,Male,Yes,3+,Graduate,No,37,726,4942,4219,700,180,1,Urban,Home Purchase,12,26.26,7.06,6315.3,Y
LP00590,Female,Yes,2,Graduate,No,36,759,14284,3227,700,240,1,Semiurban,Education,9,25.8,6.58,5252.03,Y
LP00591,Male,No,1,Graduate,No,23,813,6102,3469,700,360,1,Semiurban,Medical,15,22.27,8.11,5190.13,Y
LP00592,Male,No,1,Graduate,No,36,724,7194,2554,700,360,1,Semiurban,Vehicle,11,21.04,5.57,4005.32,Y
LP00593,Male,No,0,Graduate,No,42,692,4654,2328,700,240,1,Semiurban,Debt Consolidation,11,20.21,5.45,4795.46,Y
LP00594,Male,No,1,Graduate,Yes,21,737,7209,2694,700,360,1,Rural,Business,14,8.48,7.35,4822.8,Y
LP00595,Male,Yes,,Graduate,No,30,720,6792,1850,700,240,1,Semiurban,Home Improvement,7,10.02,5.54,4831.04,Y
LP00596,Male,Yes,2,Not Graduate,No,33,816,6604,1810,700,360,1,Semiurban,Business,12,25.06,7.35,4822.8,Y
LP00597,Female,No,0,Graduate,No,31,752,10974,2567,700,360,1,Semiurban,Medical,10,37.1,8.62,5442.04,Y
LP00598,Male,No,3+,Not Graduate,No,37,797,6904,0,700,240,1,Urban,Debt Consolidation,6,16.88,4.1,4278.84,Y
LP00599,Female,Yes,1,Graduate,No,43,711,10606,2393,700,360,1,Rural,Debt Consolidation,2,12.35,9.05,5657.56,Y
LP00600,Male,Yes,3+,Graduate,No,55,793,5921,338,700,360,1,Rural,Home Purchase,11,32.61,6.82,4572.81,Y
LP00601,Male,Yes,1,Not Graduate,No,48,764,4809,1696,700,180,1,Urban,Business,9,27.6,6.46,6082.37,Y
LP00602,Male,No,2,Graduate,Yes,23,780,3297,706,700,240,1,Semiurban,Education,7,18.98,4.79,4538.87,Y
LP00603,Female,Yes,1,Graduate,,49,768,4842,3221,700,180,1,Urban,,10,24.25,6.27,6009.59,Y
LP00604,Male,Yes,0,Graduate,No,21,,5595,0,700,240,1,Urban,,10,20.24,5.28,4728.65,Y
LP00605,Male,No,2,Not Graduate,Yes,43,688,11907,525,700,120,1,Semiurban,Vehicle,4,13.28,7.67,8371.36,Y
LP00606,Male,Yes,3+,Graduate,No,40,801,9199,2947,700,240,0,Urban,Vehicle,1,16.4,,4930.58,Y
LP00607,Male,No,1,Graduate,No,23,741,7911,990,700,180,1,Urban,Business,14,20.44,7.24,6386.09,Y
LP00608,Male,Yes,0,Not Graduate,No,35,781,2500,1888,700,240,1,Urban,Business,7,16.94,5.41,4779.7,Y
LP00609,Male,No,1,Graduate,No,40,809,5524,2599,700,240,1,Rural,Business,10,33.28,5.49,4811.26,Y
LP00610,Male,Yes,2,Not Graduate,No,41,750,6118,3159,700,360,1,Semiurban,Home Purchase,5,26.42,7.57,4928.1,Y
LP00611,Female,Yes,0,Graduate,No,38,754,5769,9,700,360,1,Semiurban,Home Purchase,5,6.98,5.39,3926.35,Y
LP00612,Female,Yes,1,Graduate,Yes,37,701,6594,1384,700,240,1,Rural,Vehicle,5,17.64,9.1,6343.17,Y
LP00613,Female,Yes,1,Graduate,No,36,767,7594,1542,700,60,0,,Business,13,19.62,7.18,13920.36,Y
LP00614,Female,No,2,Graduate,Yes,33,750,8974,2281,700,120,1,Urban,Education,12,24.0,6.67,8009.04,N
LP00615,Male,Yes,1,Graduate,Yes,31,793,10428,0,700,180,1,Semiurban,Home Purchase,3,22.02,6.28,6013.41,Y
LP00616,Male,Yes,0,Graduate,No,42,814,7566,,700,120,1,Urban,Home Improvement,7,22.79,6.87,8080.77,N
LP00617,Male,Yes,0,Graduate,Yes,49,721,11465,0,700,240,1,Urban,Debt Consolidation,13,20.73,6.1,5055.48,N
LP00618,Male,Yes,2,Graduate,No,31,706,6501,1955,700,240,1,Semiurban,Vehicle,8,19.25,4.76,4527.39,N
LP00619,Male,Yes,1,Graduate,Yes,33,779,12421,697,700,360,1,Semiurban,Home Improvement,7,22.17,6.62,4479.86,Y
LP00620,Female,Yes,0,Graduate,No,47,714,6079,3608,700,240,0,Rural,Debt Consolidation,11,17.27,7.53,5652.0,Y
LP00621,Male,No,0,Graduate,No,21,756,9095,5060,700,180,0,Urban,Debt Consolidation,10,22.56,3.0,4834.07,Y
LP00622,Male,No,2,Graduate,Yes,39,794,7852,1033,700,180,1,Semiurban,Business,4,15.76,4.54,5369.27,Y
LP00623,Male,Yes,1,Graduate,Yes,35,699,11784,2437,700,360,1,Rural,Vehicle,6,29.47,7.53,4908.89,Y
LP00624,Male,No,2,Graduate,No,60,720,7130,2323,700,360,1,Rural,Medical,10,13.84,6.28,4323.69,Y
LP00625,Male,Yes,1,Graduate,No,38,782,6171,1347,700,360,1,Semiurban,Debt Consolidation,5,24.35,7.71,4995.55,Y
LP00626,Female,Yes,1,Not Graduate,No,42,708,6415,3891,700,360,1,Semiurban,,3,13.16,8.19,5229.37,Y
LP00627,Male,No,0,Graduate,No,,787,6452,2164,700,360,1,Semiurban,Vehicle,0,7.23,8.89,5577.04,Y
LP00628,Male,Yes,1,Graduate,No,31,778,8310,2125,700,180,1,Urban,Education,5,18.66,3.0,4834.07,N
LP00629,Male,Yes,2,Graduate,No,,691,12151,3559,700,120,1,Urban,Vehicle,14,6.33,6.89,8087.96,Y
LP00630,Female,No,1,Not Graduate,No,30,739,3360,1689,700,240,1,Semiurban,Home Purchase,15,15.0,6.99,5422.89,Y
LP00631,Female,Yes,1,Graduate,No,42,776,2893,84,700,180,1,Rural,Debt Consolidation,16,18.92,9.16,7166.65,Y
LP00632,Female,Yes,0,Graduate,No,28,682,12613,3756,700,360,0,Urban,Medical,5,21.42,7.82,5048.79,Y
LP00633,Female,Yes,3+,Graduate,No,25,743,6746,2680,700,240,1,Rural,Home Improvement,12,20.95,8.13,5911.84,Y
LP00634,Male,Yes,3+,Graduate,No,41,803,10091,864,700,360,1,Urban,Vehicle,9,29.21,6.52,4433.69,Y
LP00635,Female,Yes,1,Graduate,Yes,38,819,10084,1822,700,120,1,Urban,Debt Consolidation,0,30.28,6.31,7880.85,Y
LP00636,Female,Yes,1,Graduate,No,43,720,5267,0,700,240,1,Urban,Home Improvement,0,27.1,3.53,4070.52,Y
LP00637,Female,Yes,2,Graduate,No,37,747,12910,0,700,360,1,Rural,Medical,7,25.42,6.43,4392.3,Y
LP00638,Female,Yes,0,Graduate,Yes,40,711,4137,1993,700,240,1,Semiurban,Education,1,13.88,7.15,5490.3,Y
LP00639,Male,,3+,Graduate,No,30,791,8399,915,700,180,1,Rural,Home Improvement,3,17.52,6.32,6028.7,Y
LP00640,Male,Yes,2,Not Graduate,No,36,706,12412,2312,700,120,1,Urban,Business,14,22.92,6.65,8001.89,Y
